id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,beds,review_scores_rating
6263169,32547739,Mel,Port Phillip,-37.86820472,144.9862778,Entire home/apt,121,2,10,1/4/16,0.49,1,0,1,98
9219847,47942616,Tanya,Port Phillip,-37.86256105,144.9894803,Entire home/apt,201,2,10,22/3/16,0.64,1,0,2,93
11774629,62684357,Vivian,Port Phillip,-37.85793198,144.9800372,Entire home/apt,140,3,4,13/12/16,0.35,1,352,1,100
4624779,4647935,Rejuvenate Stays,Port Phillip,-37.84997254,144.9617391,Entire home/apt,260,3,13,13/3/17,0.52,14,326,3,98
11743687,4215252,Amelia,Port Phillip,-37.86477741,144.9914716,Private room,90,2,6,14/3/17,0.48,2,19,1,100
995402,5140385,Lisa,Port Phillip,-37.86526686,144.987607,Entire home/apt,160,2,49,21/1/17,1.03,2,316,2,92
15706808,28528295,Kathryn,Port Phillip,-37.87884937,144.9929757,Private room,69,1,1,10/11/16,0.21,1,307,1,
15344336,41257214,Martijn,Port Phillip,-37.86325183,144.9741144,Private room,97,2,2,26/3/17,0.78,2,274,2,100
4624803,6446810,Claire,Port Phillip,-37.88670331,144.9907757,Private room,45,1,60,20/4/16,2.1,1,92,1,83
11807423,10065714,Ben,Port Phillip,-37.86838216,144.9765096,Entire home/apt,100,3,36,26/3/17,2.9,6,80,2,92
10887890,23121200,Lee & Ali,Port Phillip,-37.86009362,144.9738623,Entire home/apt,122,2,71,1/4/17,5.37,1,351,2,96
16060900,4510360,Laini & Eyal,Port Phillip,-37.87709172,144.9893642,Entire home/apt,110,5,0,,,1,128,1,
17051768,53237023,Kat,Port Phillip,-37.84575594,144.9492222,Private room,79,1,5,26/3/17,3,1,91,1,92
5147323,7750202,Alona,Port Phillip,-37.86975326,144.982266,Private room,66,1,30,13/3/17,1.17,1,362,1,96
5807226,7509953,Linton,Port Phillip,-37.82846958,144.9601055,Entire home/apt,160,2,33,24/3/17,1.36,70,336,3,96
15970444,48608717,Ryan,Port Phillip,-37.85598209,144.9682634,Entire home/apt,110,1,0,,,1,0,2,
8597972,45247293,Giovanni,Port Phillip,-37.856049,144.9661066,Entire home/apt,90,4,39,26/3/17,2.15,1,253,2,91
16034546,24709825,Patricio,Port Phillip,-37.84239424,144.9514298,Entire home/apt,114,1,21,31/3/17,5.89,1,19,2,92
17965882,31510255,Alexandra,Port Phillip,-37.83788781,144.9396342,Entire home/apt,80,1,0,,,2,73,1,
13970867,5138361,Bron Neil And Mark,Port Phillip,-37.85896432,144.9747748,Entire home/apt,700,2,24,18/3/17,3,15,286,14,98
6427190,22593580,Valentina,Port Phillip,-37.88590514,144.9899321,Private room,52,1,47,24/3/17,2.1,1,226,1,92
7052052,6968678,Brad,Port Phillip,-37.84104013,144.9756507,Entire home/apt,201,4,32,30/12/16,1.56,1,68,2,98
2106203,1710397,Amanda,Port Phillip,-37.86868464,144.9947902,Entire home/apt,249,3,1,21/4/14,0.03,62,282,3,74
3854103,3721646,Alex,Port Phillip,-37.87426449,144.9817686,Entire home/apt,219,2,9,24/3/17,0.33,16,358,5,91
1321782,569413,Dina,Port Phillip,-37.83630514,144.9646155,Private room,100,1,3,16/2/17,0.28,10,335,2,87
12135215,11167927,Katy,Port Phillip,-37.85234678,144.9677435,Private room,55,1,56,23/2/17,4.62,1,46,1,94
14031679,84022888,Elia,Port Phillip,-37.84548887,144.9773859,Private room,64,1,12,31/3/17,1.88,2,158,1,100
13181828,478600,Emily & Daniel,Port Phillip,-37.85336553,144.9800278,Entire home/apt,140,2,1,10/2/17,0.57,1,66,1,100
17519559,18507237,Craig,Port Phillip,-37.86856542,144.9817316,Entire home/apt,159,5,0,,,1,34,1,
8760128,34173593,Adele,Port Phillip,-37.86476213,144.9815442,Entire home/apt,135,3,33,18/3/17,1.87,2,333,2,97
15014727,94762648,Toni,Port Phillip,-37.88825725,144.9894289,Entire home/apt,140,2,8,12/3/17,1.27,1,334,1,100
9697242,50077784,Josh,Port Phillip,-37.86190882,144.9733944,Entire home/apt,87,4,0,,,1,0,1,
5022613,24349690,Claire,Port Phillip,-37.83649041,144.9656637,Entire home/apt,125,2,14,1/1/17,0.53,1,364,1,99
12236547,65849933,Terri,Port Phillip,-37.85829767,144.9756475,Entire home/apt,499,3,0,,,1,10,10,
1619718,2058617,Stay With Style,Port Phillip,-37.86438904,144.9752428,Entire home/apt,94,7,13,10/3/17,0.33,24,365,1,88
17577760,15353636,Jo,Port Phillip,-37.85181878,144.9673424,Entire home/apt,350,2,0,,,1,71,2,
13417006,76450298,David,Port Phillip,-37.85973362,144.9820768,Entire home/apt,176,3,7,22/3/17,1,2,153,2,100
16004925,89095559,Vicki,Port Phillip,-37.84109171,144.9770091,Private room,58,1,6,19/3/17,1.4,2,153,1,97
8107852,42811609,Camille,Port Phillip,-37.83485494,144.9728586,Private room,110,2,1,23/12/15,0.06,1,0,1,100
6368387,12458662,Tiffany,Port Phillip,-37.84842169,144.948912,Entire home/apt,125,1,36,25/3/17,1.71,1,232,1,88
14432085,22605047,Shelley,Port Phillip,-37.83560769,144.9603834,Private room,50,14,1,16/12/16,0.28,1,0,1,100
866134,4549913,Libby,Port Phillip,-37.83839903,144.9488518,Private room,80,1,27,16/3/17,1.09,1,361,1,96
9377000,48650841,Rohan,Port Phillip,-37.87450376,144.9834875,Entire home/apt,220,5,2,2/1/17,0.13,1,0,2,100
11286375,14460210,Nabila,Port Phillip,-37.83673489,144.9491867,Entire home/apt,250,1,0,,,1,365,2,
15775602,53640934,Lily,Port Phillip,-37.84036195,144.9368315,Private room,80,1,0,,,1,84,1,
368279,1551843,Elwood Beach Apartment,Port Phillip,-37.88650902,144.9905211,Entire home/apt,100,3,25,19/8/16,0.45,1,364,1,89
9802095,8499202,Rosalie,Port Phillip,-37.84215263,144.9381589,Entire home/apt,201,2,1,11/8/16,0.13,1,0,2,80
11930246,13804696,Dan And Hayley,Port Phillip,-37.86871722,144.9894846,Private room,69,1,17,17/3/17,2.31,2,72,1,99
4464282,11914644,Luxico Holiday Homes,Port Phillip,-37.85968529,144.9709785,Entire home/apt,319,7,2,16/1/15,0.07,58,3,3,100
4407053,533795,Lisa,Port Phillip,-37.87092456,144.9833062,Entire home/apt,138,3,108,11/3/17,3.67,2,164,3,94
6338464,6745311,Bella,Port Phillip,-37.86916793,144.9839008,Entire home/apt,62,31,58,23/2/17,2.66,1,89,1,97
9975740,34348734,Sheridan,Port Phillip,-37.86472422,144.974268,Private room,55,2,2,16/3/16,0.13,1,0,1,100
16431046,36286324,Chris,Port Phillip,-37.83948742,144.9752517,Private room,56,1,13,22/3/17,4.06,1,66,1,95
7859885,41424848,Fiona,Port Phillip,-37.86927294,144.9788014,Entire home/apt,121,2,50,26/3/17,2.67,1,340,2,99
17512405,9002217,Isadora,Port Phillip,-37.84167091,144.9759708,Entire home/apt,88,4,0,,,1,101,2,
16244707,22630928,Karin,Port Phillip,-37.83400114,144.941409,Entire home/apt,419,7,0,,,2,245,3,
17643539,118236259,Thomas,Port Phillip,-37.83076139,144.9570414,Entire home/apt,300,1,0,,,1,24,1,
16857120,112292334,Simon,Port Phillip,-37.84118663,144.9363154,Entire home/apt,195,2,4,12/3/17,1.82,1,60,3,95
6469653,1739996,Paul,Port Phillip,-37.85827487,144.9795894,Entire home/apt,100,2,72,30/3/17,3.2,42,107,2,97
8599591,1463588,Marj,Port Phillip,-37.84993176,144.9573383,Private room,210,1,5,4/6/16,0.35,2,363,2,96
7026725,16115166,Catherine,Port Phillip,-37.84456685,144.9494871,Entire home/apt,295,3,21,26/3/17,1.39,1,339,3,100
9549880,6285530,Ben & Krista,Port Phillip,-37.87682511,144.996553,Entire home/apt,499,7,0,,,1,364,5,
16113691,105069275,Ray,Port Phillip,-37.8326626,144.9681486,Entire home/apt,180,7,1,12/3/17,1,1,78,1,100
11909191,63531559,Justine,Port Phillip,-37.87540961,144.9864332,Entire home/apt,100,3,17,28/3/17,1.42,1,53,1,96
10139733,52030951,Natalia,Port Phillip,-37.8560595,144.9827406,Entire home/apt,128,6,12,30/3/17,0.92,2,364,1,93
1080758,5944678,Marc,Port Phillip,-37.86724736,144.9775951,Entire home/apt,168,25,31,24/1/17,0.69,1,359,2,92
1357916,6344630,Amber,Port Phillip,-37.87564811,144.9933088,Private room,39,3,29,3/2/17,0.66,1,240,1,92
13416550,25089313,Demi,Port Phillip,-37.86521878,144.9787123,Private room,45,1,2,2/9/16,0.21,1,0,1,90
14923877,93810685,Julie,Port Phillip,-37.83860442,144.9762818,Private room,130,1,18,25/3/17,3.03,1,155,3,99
9451652,48976962,Rachel,Port Phillip,-37.87764359,144.9869216,Entire home/apt,97,1,5,1/1/17,0.32,1,269,2,88
16005263,104053111,Michael,Port Phillip,-37.87761572,144.9883005,Entire home/apt,80,3,3,1/1/17,0.7,1,275,1,93
6404244,33400356,Mark,Port Phillip,-37.88633265,144.9819651,Entire home/apt,118,5,31,27/3/17,1.37,2,31,1,90
9713831,50147877,Kelly,Port Phillip,-37.83169847,144.9685133,Entire home/apt,270,1,0,,,1,0,3,
10729644,42560669,Anne,Port Phillip,-37.874116,144.9817263,Entire home/apt,300,1,0,,,1,365,2,
14237540,76712367,Asaf,Port Phillip,-37.85874643,144.976354,Private room,69,1,13,22/3/17,3.1,4,77,2,98
14825680,89246500,Michelle,Port Phillip,-37.86017411,144.9707704,Entire home/apt,165,2,32,19/3/17,4.66,1,241,3,93
10209657,52456918,Lee,Port Phillip,-37.86391156,145.0041411,Private room,48,1,11,2/11/16,0.73,1,0,1,96
2504938,12819225,Nick,Port Phillip,-37.83975115,144.9375493,Entire home/apt,165,20,8,26/3/17,0.6,2,0,2,90
5290228,27281415,Cameron,Port Phillip,-37.85433535,144.9815952,Entire home/apt,210,2,21,26/3/17,0.84,1,235,3,99
10041602,7122391,Paul,Port Phillip,-37.85917544,144.9835363,Entire home/apt,149,2,33,1/4/17,2.27,2,213,2,96
10500391,54135609,Hari,Port Phillip,-37.87751196,144.9837019,Entire home/apt,90,7,1,15/2/16,0.07,1,173,1,100
1521977,7642784,Ash,Port Phillip,-37.86491038,145.0042702,Private room,136,1,0,,,1,365,1,
15604792,62320007,Aliza,Port Phillip,-37.86525767,145.0086813,Entire home/apt,250,2,3,15/1/17,0.94,1,87,3,100
4917638,25325229,Dianne,Port Phillip,-37.86871305,144.9773341,Entire home/apt,139,2,54,20/2/17,2.01,1,364,2,92
8172598,2058617,Stay With Style,Port Phillip,-37.86289153,144.9739383,Entire home/apt,242,30,5,12/1/17,0.28,24,278,2,100
6545126,7123967,Jeremy,Port Phillip,-37.86500394,144.9992585,Entire home/apt,190,2,2,21/1/16,0.12,1,365,3,
17611128,22068632,Daniel,Port Phillip,-37.86099656,144.9719488,Private room,55,1,0,,,3,328,1,
10089535,50796451,Carey,Port Phillip,-37.86544305,144.9921849,Private room,50,3,2,31/12/16,0.2,4,70,1,100
5397219,24469763,Chris,Port Phillip,-37.86367822,144.9840214,Entire home/apt,139,3,89,26/3/17,3.57,1,291,4,97
5126539,2991266,Aline,Port Phillip,-37.87244783,144.9982008,Entire home/apt,96,2,13,29/12/16,0.49,1,0,2,98
10138690,52030951,Natalia,Port Phillip,-37.85753847,144.9835976,Entire home/apt,180,7,5,27/1/17,0.57,2,341,2,92
11230958,1926776,Olivia,Port Phillip,-37.86271595,144.9987158,Private room,69,2,3,8/8/16,0.25,1,363,2,93
6109604,6723585,Frances,Port Phillip,-37.88997202,144.9897533,Private room,250,2,0,,,1,365,1,
10074540,48841037,Delphine,Port Phillip,-37.86623144,144.9752756,Private room,54,1,2,4/1/17,0.13,1,276,1,90
10435007,49597392,Amanda,Port Phillip,-37.83434828,144.969581,Entire home/apt,201,2,0,,,1,88,1,
14390315,1687124,Marcia,Port Phillip,-37.83868222,144.9758815,Entire home/apt,135,3,25,27/3/17,3.28,2,342,2,99
2898379,14813476,Victoria,Port Phillip,-37.85263991,144.9627198,Private room,180,1,3,16/2/16,0.1,1,365,1,93
17545689,117904494,Luca,Port Phillip,-37.84123829,144.9384757,Entire home/apt,155,5,0,,,1,44,1,
1234561,6731712,Shannon,Port Phillip,-37.85871914,144.9910187,Private room,50,2,4,11/2/17,0.21,1,20,1,100
11483621,18952113,Alison,Port Phillip,-37.84944689,144.9791398,Private room,121,4,0,,,1,0,2,
1653231,7885063,Gabrielle,Port Phillip,-37.8742337,144.978287,Private room,60,2,41,21/3/17,1.37,1,173,3,96
9615864,49750144,Kate,Port Phillip,-37.873826,144.9890856,Private room,69,1,15,25/2/17,0.94,1,350,1,97
14432774,760849,Bev,Port Phillip,-37.88104512,144.978841,Entire home/apt,299,3,0,,,51,358,2,
17686510,80627821,Nathan,Port Phillip,-37.86483747,144.9970826,Private room,42,3,0,,,1,351,1,
2177559,3190886,Arji,Port Phillip,-37.8402228,144.9751176,Entire home/apt,195,2,21,23/11/16,0.54,4,364,2,96
9958725,2278795,Mimi,Port Phillip,-37.8886025,144.9879399,Entire home/apt,80,3,2,5/4/16,0.13,1,0,2,100
13213449,55047941,GianFranco,Port Phillip,-37.83269397,144.9665196,Private room,149,2,4,7/8/16,0.39,1,89,1,100
14237618,76712367,Asaf,Port Phillip,-37.85865966,144.9807411,Private room,77,2,9,26/3/17,2.7,4,146,2,98
12139092,56126735,Wenying,Port Phillip,-37.87412334,144.979842,Private room,69,1,8,29/10/16,0.75,1,107,1,95
13515385,5383441,"Amy, Gareth & Dan",Port Phillip,-37.83617322,144.9685155,Entire home/apt,135,2,24,18/3/17,2.67,32,177,1,97
6634097,2098113,Kim,Port Phillip,-37.86017942,144.9753503,Entire home/apt,128,1,61,19/3/17,2.87,1,347,2,96
1378758,7468649,Carolina,Port Phillip,-37.86218943,144.9889195,Private room,100,1,1,29/3/17,1,1,364,1,100
3194833,1424387,Patrik,Port Phillip,-37.82862941,144.9595787,Shared room,24,1,1,9/8/14,0.03,1,0,2,100
13482676,11894708,Marnie,Port Phillip,-37.86564007,144.9776886,Entire home/apt,75,16,2,9/8/16,0.24,2,35,1,100
16071356,2058617,Stay With Style,Port Phillip,-37.83268995,144.9709879,Entire home/apt,195,3,2,14/12/16,0.5,24,171,3,100
9532533,5383441,"Amy, Gareth & Dan",Port Phillip,-37.86611858,144.9845994,Entire home/apt,170,2,36,20/3/17,2.37,32,196,2,91
9779925,9527520,Georgie,Port Phillip,-37.88173832,144.9875773,Entire home/apt,450,3,3,14/1/17,0.95,1,200,5,93
2046678,9847372,Erwann,Port Phillip,-37.85892958,144.9790529,Entire home/apt,100,3,7,26/1/15,0.18,1,0,1,97
10140395,52037776,Banu,Port Phillip,-37.87684579,144.9820088,Entire home/apt,143,2,19,26/3/17,1.24,1,346,2,100
466732,760849,Bev,Port Phillip,-37.88789546,144.9860136,Entire home/apt,269,3,0,,,51,364,1,
12681350,66523397,Melina,Port Phillip,-37.86063651,144.97568,Entire home/apt,165,1,0,,,1,0,1,
17611541,119721797,Maher,Port Phillip,-37.86007056,144.9850104,Private room,110,1,2,26/3/17,2,1,179,2,100
9107075,27509086,Michael,Port Phillip,-37.84629134,144.9653838,Entire home/apt,165,3,17,25/3/17,1.05,2,160,1,96
11515014,31764856,Gareth,Port Phillip,-37.86660879,144.9796266,Entire home/apt,160,1,18,25/3/17,1.43,1,38,2,99
9714539,12973447,Sammi,Port Phillip,-37.86231786,144.9805028,Entire home/apt,110,5,0,,,1,0,1,
13351795,29405325,Rebecca,Port Phillip,-37.86304497,145.0097787,Entire home/apt,109,7,3,1/1/17,0.83,1,350,2,100
8396607,26128768,Mark,Port Phillip,-37.86264079,144.9977009,Private room,48,2,18,25/2/17,0.99,1,123,1,94
16726924,98307193,Kim,Port Phillip,-37.86432601,145.0058157,Private room,60,4,0,,,1,86,1,
16563086,76887886,Michelle,Port Phillip,-37.83852223,144.9248448,Entire home/apt,199,1,3,11/3/17,3,1,364,4,93
8174486,42957420,Melissa,Port Phillip,-37.84863001,144.9608823,Entire home/apt,110,3,2,10/2/16,0.12,5,327,2,80
14302100,51645739,Janis,Port Phillip,-37.85698697,144.9869941,Entire home/apt,90,2,27,18/3/17,3.93,2,8,1,96
6306717,1692619,Martina (And Hubby),Port Phillip,-37.85177956,144.9594595,Entire home/apt,149,5,2,19/4/16,0.17,1,335,4,80
4619300,23731811,Bin,Port Phillip,-37.8595498,144.9887857,Private room,43,3,1,18/2/17,0.67,1,0,1,100
16662567,50956840,Jodie,Port Phillip,-37.84185079,144.9425352,Entire home/apt,600,5,0,,,1,365,4,
6157660,22775437,Barbara,Port Phillip,-37.84009188,144.9291012,Entire home/apt,380,2,4,13/12/16,0.19,3,363,2,100
5776953,10308230,Chris,Port Phillip,-37.88727773,144.9882413,Entire home/apt,160,3,8,23/3/17,0.35,1,48,2,100
4766681,12105126,Theresa,Port Phillip,-37.83152636,144.9674919,Entire home/apt,128,2,45,30/3/17,1.71,1,353,1,92
16301047,42433403,Sarah,Port Phillip,-37.87228065,144.9853508,Entire home/apt,149,2,2,24/1/17,0.65,1,26,4,90
14433263,88838254,Chris,Port Phillip,-37.8597397,144.9807813,Entire home/apt,148,2,33,26/3/17,4.25,1,298,3,98
10042345,47823384,JoJo,Port Phillip,-37.85777805,144.9823101,Entire home/apt,139,1,122,27/3/17,8.32,5,353,1,97
10239001,565762,Kate,Port Phillip,-37.86625489,144.9819794,Entire home/apt,149,90,3,29/12/16,0.22,1,279,2,93
5028881,1143495,Eva,Port Phillip,-37.86285978,144.9800389,Entire home/apt,100,1,39,15/2/17,1.53,1,242,1,92
13679653,24497571,Shakiba,Port Phillip,-37.83270442,144.9676327,Entire home/apt,69,1,20,11/3/17,2.25,1,82,2,97
6929455,30993349,William,Port Phillip,-37.86527054,144.9887438,Entire home/apt,121,7,1,30/1/16,0.07,3,0,2,60
17022028,2866567,Tegan,Port Phillip,-37.84046365,144.9387906,Entire home/apt,298,4,0,,,1,22,4,
17579083,87383082,Linsay,Port Phillip,-37.88578256,144.9861618,Entire home/apt,210,1,0,,,3,285,12,
2243746,5080521,Mark,Port Phillip,-37.83755856,144.9420534,Entire home/apt,140,11,0,,,1,0,1,
10502225,50093559,David,Port Phillip,-37.84105012,144.9378576,Entire home/apt,160,1,0,,,1,0,2,
5979341,6475015,Adam,Port Phillip,-37.8670933,144.9887299,Private room,80,4,0,,,1,336,1,
13644451,1579334,Leanne,Port Phillip,-37.87429817,144.9919748,Entire home/apt,100,2,7,25/3/17,0.78,1,9,1,97
8868134,13844729,Luis,Port Phillip,-37.85987098,144.9843727,Entire home/apt,110,5,0,,,2,0,1,
13306763,29842776,Vladimir,Port Phillip,-37.8659624,144.9842439,Entire home/apt,130,3,19,25/3/17,1.95,1,154,2,94
10597064,9496787,James,Port Phillip,-37.84429857,144.9428809,Entire home/apt,138,10,3,9/12/16,0.53,1,4,2,87
15807177,102300406,Neville,Port Phillip,-37.84777664,144.951177,Entire home/apt,250,1,7,19/3/17,3.09,1,345,4,94
16233166,3766628,Jodie And Tim,Port Phillip,-37.8714333,144.9806786,Entire home/apt,145,2,12,29/3/17,7.06,1,239,3,97
9417421,29547720,Josephine,Port Phillip,-37.83579667,144.9523188,Entire home/apt,109,2,94,18/3/17,5.81,1,150,1,96
16367715,50082311,Juliet,Port Phillip,-37.86721403,144.9970464,Entire home/apt,80,5,1,3/1/17,0.33,1,0,1,100
11743987,11310158,Liz,Port Phillip,-37.86007103,145.0051359,Private room,50,1,1,23/3/16,0.08,2,0,1,100
9354598,48549180,John,Port Phillip,-37.85759083,144.9842166,Entire home/apt,350,2,3,11/12/16,0.19,1,151,2,100
1192689,3117312,Eva,Port Phillip,-37.86547056,144.9773229,Entire home/apt,499,4,53,27/11/16,1.18,1,313,5,99
11091306,8737986,Melissa,Port Phillip,-37.86048796,144.9722416,Entire home/apt,127,2,12,17/3/17,0.87,2,254,2,95
17820771,120294360,Matthew,Port Phillip,-37.86165174,144.9754668,Entire home/apt,90,3,0,,,1,137,1,
15398119,4116889,Victoria,Port Phillip,-37.86717128,144.9780538,Private room,75,2,2,17/3/17,2,1,53,1,80
16102146,48928121,Barbara,Port Phillip,-37.86043511,144.9832256,Entire home/apt,100,3,12,19/3/17,3.03,6,356,1,93
13644548,12243545,Kate,Port Phillip,-37.8772654,144.9914257,Entire home/apt,75,3,0,,,1,7,1,
13349637,2317565,Lily,Port Phillip,-37.8624704,144.9739753,Entire home/apt,90,2,46,26/3/17,4.71,1,80,1,91
10236691,52599723,John,Port Phillip,-37.85940152,144.976666,Entire home/apt,130,2,24,22/3/17,1.6,1,364,1,94
14598246,90566460,Emma,Port Phillip,-37.87528905,144.9793563,Entire home/apt,69,2,9,2/3/17,1.62,1,61,2,95
12041610,20137707,Anne,Port Phillip,-37.85915742,144.9827395,Private room,50,2,2,21/7/16,0.2,1,0,1,100
11875129,63318176,Tal,Port Phillip,-37.86652767,144.9971087,Entire home/apt,400,3,4,29/12/16,0.42,1,362,3,100
4731707,24433205,Lu & Kane,Port Phillip,-37.83457485,144.9543869,Entire home/apt,180,7,0,,,1,0,1,
10302256,53006504,Adam,Port Phillip,-37.86300506,144.9904686,Entire home/apt,101,1,64,24/3/17,4.32,1,349,1,94
17644982,25060798,Mark,Port Phillip,-37.85992884,144.9793512,Private room,118,2,0,,,1,365,1,
14564801,25922455,Zuhair,Port Phillip,-37.86196199,144.9829813,Private room,100,7,0,,,1,0,1,
9614153,32186795,Ros,Port Phillip,-37.87592682,144.983986,Entire home/apt,155,5,32,14/2/17,2,1,8,3,96
5946819,30873207,Elizabeth,Port Phillip,-37.84246385,144.9395092,Private room,140,2,0,,,1,88,1,
9715145,11457699,Nadia,Port Phillip,-37.89116899,144.9901625,Private room,75,1,0,,,1,0,1,
10793866,55467330,Anne,Port Phillip,-37.87259099,144.9875714,Entire home/apt,260,1,9,1/1/17,0.62,2,332,2,100
11877860,63332955,Rod,Port Phillip,-37.8378452,144.9231614,Entire home/apt,499,3,2,2/1/17,0.27,1,0,6,100
4079123,18485390,Vanessa,Port Phillip,-37.84371365,144.956041,Entire home/apt,180,2,19,22/1/17,0.64,3,329,2,96
3640539,17986194,Geri,Port Phillip,-37.86405357,144.9812977,Entire home/apt,122,2,45,25/3/17,1.4,2,349,1,93
2012112,4177728,Chris,Port Phillip,-37.84151377,144.9392367,Entire home/apt,246,3,3,29/9/16,0.21,14,281,1,100
13680199,79638050,Aoife,Port Phillip,-37.8569894,144.9870546,Entire home/apt,92,2,0,,,1,0,4,
17997307,10514154,Hannah,Port Phillip,-37.83733374,144.9746955,Entire home/apt,110,1,0,,,2,63,2,
15777366,35925838,Daniela N Dario,Port Phillip,-37.83879332,144.9536607,Private room,69,2,3,28/2/17,1.43,2,63,1,73
16648812,52390910,Tania,Port Phillip,-37.84118793,144.9372487,Entire home/apt,180,1,0,,,2,252,1,
15414296,34257592,Simon And Katie,Port Phillip,-37.85993588,144.9786281,Private room,39,19,2,13/1/17,0.63,2,67,1,100
3292801,16635476,James,Port Phillip,-37.83836718,144.9570423,Entire home/apt,579,3,15,26/12/16,0.53,1,259,6,92
11231162,10708254,Melissa,Port Phillip,-37.86842463,144.9798478,Entire home/apt,180,1,81,18/3/17,6.04,8,316,3,97
13942414,82055164,Taylor,Port Phillip,-37.8637807,144.9828518,Private room,85,2,0,,,1,0,1,
17580821,816514,Peter,Port Phillip,-37.85956648,144.9837883,Entire home/apt,495,2,0,,,1,361,2,
17128990,30321334,Mick,Port Phillip,-37.87100551,144.9764634,Entire home/apt,90,2,3,25/3/17,3,1,161,1,80
14234686,4197844,Eva,Port Phillip,-37.86704056,145.0084589,Private room,106,30,1,4/10/16,0.16,4,0,2,100
1160278,6358396,Melanie,Port Phillip,-37.8660135,144.9871556,Entire home/apt,195,20,1,1/4/16,0.08,1,362,1,100
4895833,6564398,Ana Emilia,Port Phillip,-37.86268615,144.9745382,Private room,88,1,56,27/3/17,2.04,1,174,1,91
5059635,26126262,Tracey,Port Phillip,-37.83295368,144.9588223,Private room,115,1,133,21/3/17,5.03,2,166,1,94
7681119,22412787,Suzie,Port Phillip,-37.8396453,144.9406703,Entire home/apt,89,2,53,26/3/17,2.93,1,279,1,98
7309503,2409207,Alexandra,Port Phillip,-37.88276094,144.9788461,Entire home/apt,115,3,0,,,1,0,1,
16105165,37306248,Christopher,Port Phillip,-37.85934242,144.9866653,Private room,130,5,1,15/1/17,0.29,2,180,1,
13699701,51765724,Jo And Mark,Port Phillip,-37.84463528,144.9438124,Entire home/apt,155,2,33,27/3/17,3.74,1,326,2,100
11243123,58639570,Kayla,Port Phillip,-37.85784265,144.9876523,Entire home/apt,121,2,1,22/3/16,0.08,1,0,1,100
10089328,51769799,Floriane/Charles,Port Phillip,-37.85901475,144.9745275,Private room,52,3,58,26/3/17,3.79,1,76,1,89
16594122,74754607,Andre,Port Phillip,-37.88002462,144.9856054,Entire home/apt,100,1,10,30/3/17,4.23,1,357,1,100
10859735,24854866,Urban Central,Port Phillip,-37.82866047,144.9567746,Private room,89,1,1,9/3/16,0.08,2,364,1,100
16681195,35969676,Caitlin,Port Phillip,-37.86485204,144.996674,Private room,51,1,4,15/3/17,1.6,1,44,1,100
5354363,27754028,David & Karen,Port Phillip,-37.87728858,144.9881145,Private room,80,2,12,27/2/17,0.48,1,152,1,98
5086208,2496027,Nick,Port Phillip,-37.8591906,144.9773751,Entire home/apt,180,1,12,25/3/17,0.46,1,117,1,93
8016985,41696341,Amit,Port Phillip,-37.86832812,144.9965528,Entire home/apt,139,2,25,9/3/17,1.37,3,348,2,88
9483557,316365,Jessica,Port Phillip,-37.86314189,144.9753704,Entire home/apt,121,2,4,19/7/16,0.32,1,364,2,100
9581871,49600507,Mehdi,Port Phillip,-37.83495974,144.9694392,Private room,50,2,3,11/1/16,0.19,1,0,1,93
15316286,8647342,Zuhal,Port Phillip,-37.88092415,144.9804892,Entire home/apt,100,3,13,25/3/17,2.39,1,133,1,94
18003279,117365990,Guang,Port Phillip,-37.84097824,144.9772527,Private room,60,1,0,,,1,89,1,
15773831,51483000,Jasmine,Port Phillip,-37.86956333,144.9915877,Private room,121,1,0,,,1,364,1,
1122255,6157379,Jess,Port Phillip,-37.8726353,144.9775774,Private room,69,5,21,9/3/17,0.47,1,179,1,92
1127751,2864113,Vicki,Port Phillip,-37.86598405,144.9823435,Entire home/apt,147,1,185,31/3/17,4.11,1,336,2,98
5223812,27030491,Anna & Tina,Port Phillip,-37.86629621,144.9779405,Entire home/apt,128,7,5,4/3/17,0.84,22,348,1,96
4617111,9195867,Rowen,Port Phillip,-37.87021627,144.9777338,Entire home/apt,100,2,6,22/10/15,0.24,2,246,1,80
832902,1459419,Belinda,Port Phillip,-37.87781175,144.9893549,Private room,58,1,46,23/6/16,0.88,2,57,1,95
9844118,50687042,Julia,Port Phillip,-37.86179459,144.9791709,Private room,50,1,1,5/1/16,0.07,1,0,1,100
832920,1459419,Belinda,Port Phillip,-37.87717135,144.9887005,Entire home/apt,128,1,29,26/6/16,0.56,2,0,2,88
15603617,100574928,Stefan,Port Phillip,-37.86657759,144.9922862,Private room,35,2,1,22/10/16,0.18,2,164,1,
8107436,13254315,Fiona,Port Phillip,-37.88059884,144.9817618,Private room,80,1,9,25/3/17,0.5,1,364,1,93
11187644,4265421,Jodie,Port Phillip,-37.84265455,144.9444276,Entire home/apt,149,2,4,8/5/16,0.32,1,0,1,95
13481417,2317927,Tamsin,Port Phillip,-37.87252515,144.9804333,Entire home/apt,75,2,0,,,1,0,1,
15316438,1973518,Clare,Port Phillip,-37.86072326,145.0020165,Entire home/apt,140,3,10,26/3/17,1.92,1,43,2,92
10127609,40237208,Stephen,Port Phillip,-37.84297339,144.9389467,Entire home/apt,177,3,4,26/10/16,0.31,4,365,2,80
